Order-Date,Delivery-Date,Promised-Date,Courier,Size of the box height,Size of the box width,Size of the box length,Size of the box weight,Weather,Store address,Customer address
2020-12-25,2020-12-31,2020-12-30,FD,29.632656,34.722553000000005,17.523058,4.211084799592294,Good,'-123.048/49.1534','-126.07248170667212/51.293963299037685'
2021-08-08,2021-08-13,2021-08-13,FD,29.632656,34.722553000000005,17.523058,2.03312657667259,Good,'-123.048/49.1534','-126.07472760554039/51.29457248918457'
2021-03-06,2021-03-10,2021-03-09,PS,29.632656,34.722553000000005,17.523058,4.217383586626221,Good,'-123.048/49.1534','-126.0735455628267/51.29519045810452'
2020-12-28,2021-01-02,2021-01-01,PS,29.632656,34.722553000000005,17.523058,3.9742184839507697,Bad,'-123.048/49.1534','-126.07424662734103/51.293556799017544'
2020-12-06,2020-12-10,2020-12-09,PS,29.632656,34.722553000000005,17.523058,2.8663899723905155,Good,'-123.048/49.1534','-126.0750312105743/51.29499799856103'
2021-07-06,2021-07-12,2021-07-11,FD,29.632656,34.722553000000005,17.523058,3.4997296976225867,Good,'-123.048/49.1534','-126.07491835484174/51.29585213311149'
2021-10-24,2021-10-29,2021-10-29,PS,29.632656,34.722553000000005,17.523058,2.654818003425907,Good,'-123.048/49.1534','-126.07501906044956/51.294944596567085'
2021-06-21,2021-06-25,2021-06-24,FD,29.632656,34.722553000000005,17.523058,3.6724645398799782,Good,'-123.048/49.1534','-126.07368019457459/51.294607812150275'
2020-11-23,2020-11-28,2020-11-28,PS,29.632656,34.722553000000005,17.523058,2.439392252086611,Good,'-123.048/49.1534','-126.07503607571684/51.29600830457162'
2021-07-27,2021-07-30,2021-07-29,PS,29.632656,34.722553000000005,17.523058,3.472117082825808,Good,'-123.048/49.1534','-126.07444127950058/51.294973045300665'
2021-01-10,2021-01-14,2021-01-14,PS,29.632656,34.722553000000005,17.523058,2.1933903094825022,Good,'-123.048/49.1534','-126.07353400536515/51.29459381832154'
2021-12-02,2021-12-05,2021-12-04,PS,29.632656,34.722553000000005,17.523058,1.9697577304984777,Bad,'-123.048/49.1534','-126.07286704664234/51.29524116967258'
2021-09-25,2021-10-01,2021-09-30,FD,29.632656,34.722553000000005,17.523058,1.6920922652461463,Good,'-123.048/49.1534','-126.07241530180583/51.2936382913082'
2021-02-11,2021-02-15,2021-02-14,PS,29.632656,34.722553000000005,17.523058,3.809886614681106,Bad,'-123.048/49.1534','-126.07316199056366/51.2935387452297'
2020-12-17,2020-12-21,2020-12-21,FD,29.632656,34.722553000000005,17.523058,3.672449629673293,Bad,'-123.048/49.1534','-126.07331400091726/51.29455473760922'
2020-11-22,2020-11-27,2020-11-26,FD,29.632656,34.722553000000005,17.523058,2.4405289560305543,Good,'-123.048/49.1534','-126.0729301350287/51.29510362504441'
2021-04-09,2021-04-13,2021-04-12,FD,29.632656,34.722553000000005,17.523058,3.02931768095218,Good,'-123.048/49.1534','-126.07332259926424/51.29388308015631'
2021-09-29,2021-10-02,2021-10-01,PS,29.632656,34.722553000000005,17.523058,3.7874266776867502,Good,'-123.048/49.1534','-126.07122066384815/51.29465162685707'
2020-10-21,2020-10-24,2020-10-23,PS,29.632656,34.722553000000005,17.523058,4.513357973720307,Good,'-123.048/49.1534','-126.07297040677616/51.29383749832399'
2021-07-29,2021-08-01,2021-07-31,PS,29.632656,34.722553000000005,17.523058,2.1859241829811884,Good,'-123.048/49.1534','-126.07429879300271/51.29377111398821'
2021-08-11,2021-08-17,2021-08-17,FD,29.632656,34.722553000000005,17.523058,2.7834158448007225,Good,'-123.048/49.1534','-126.07232731925241/51.2928991896748'
2021-10-23,2021-10-28,2021-10-27,PS,29.632656,34.722553000000005,17.523058,3.5224160065527648,Good,'-123.048/49.1534','-126.07323507680675/51.29628301692171'
2020-12-20,2020-12-25,2020-12-24,PS,29.632656,34.722553000000005,17.523058,3.270124296337436,Good,'-123.048/49.1534','-126.07487925682196/51.2949878217314'
2021-01-20,2021-01-24,2021-01-23,PS,29.632656,34.722553000000005,17.523058,4.314979075611374,Bad,'-123.048/49.1534','-126.07338422924477/51.29342064440488'
2021-04-25,2021-05-01,2021-04-30,FD,29.632656,34.722553000000005,17.523058,3.137588941042506,Good,'-123.048/49.1534','-126.0739056916173/51.29555008940129'
2020-10-07,2020-10-12,2020-10-12,PS,29.632656,34.722553000000005,17.523058,1.0969608258224135,Good,'-123.048/49.1534','-126.0737879459574/51.29605720764452'
2021-02-17,2021-02-21,2021-02-21,PS,29.632656,34.722553000000005,17.523058,1.257744761059541,Bad,'-123.048/49.1534','-126.07254871361803/51.29519299979715'
2021-08-27,2021-08-31,2021-08-30,FD,29.632656,34.722553000000005,17.523058,4.090466591447637,Good,'-123.048/49.1534','-126.07436398522232/51.2962623438034'
2021-09-11,2021-09-16,2021-09-16,PS,29.632656,34.722553000000005,17.523058,3.5465498766319845,Good,'-123.048/49.1534','-126.0735519676582/51.293427695357785'
2020-12-15,2020-12-18,2020-12-17,PS,29.632656,34.722553000000005,17.523058,1.5405945930717508,Good,'-123.048/49.1534','-126.07479688987209/51.295171243406756'
2021-01-16,2021-01-20,2021-01-19,PS,29.632656,34.722553000000005,17.523058,2.895784864825512,Good,'-123.048/49.1534','-126.07402608821444/51.29443294948498'
2020-12-29,2021-01-03,2021-01-02,PS,29.632656,34.722553000000005,17.523058,2.42487246250228,Bad,'-123.048/49.1534','-126.07317488762041/51.295458552585075'
2021-06-21,2021-06-25,2021-06-24,FD,29.632656,34.722553000000005,17.523058,3.1319507145566163,Good,'-123.048/49.1534','-126.07405470098892/51.29604415347197'
2021-08-23,2021-08-28,2021-08-27,FD,29.632656,34.722553000000005,17.523058,2.3975044354593362,Good,'-123.048/49.1534','-126.07368795176258/51.29517831825038'
2021-06-20,2021-06-24,2021-06-24,FD,29.632656,34.722553000000005,17.523058,1.6520062817047123,Good,'-123.048/49.1534','-126.07347460494209/51.29540513510192'
2020-11-30,2020-12-04,2020-12-04,PS,29.632656,34.722553000000005,17.523058,4.382252933715804,Good,'-123.048/49.1534','-126.07308333768901/51.29588395686564'
2021-07-26,2021-08-01,2021-08-01,FD,29.632656,34.722553000000005,17.523058,3.3266030553728734,Good,'-123.048/49.1534','-126.07194904664917/51.294650451593114'
2021-06-12,2021-06-16,2021-06-15,FD,29.632656,34.722553000000005,17.523058,2.1847495730202993,Good,'-123.048/49.1534','-126.07466492450857/51.29420490374621'
2021-08-28,2021-09-01,2021-09-01,FD,29.632656,34.722553000000005,17.523058,2.334429920265843,Good,'-123.048/49.1534','-126.07473873844287/51.2944162169238'
2021-04-03,2021-04-10,2021-04-10,FD,29.632656,34.722553000000005,17.523058,5.211390066433225,Good,'-123.048/49.1534','-126.07097194444162/51.294097226261336'
2021-06-01,2021-06-07,2021-06-06,FD,29.632656,34.722553000000005,17.523058,2.9998556336784703,Good,'-123.048/49.1534','-126.07349386596468/51.29594416843806'
2021-09-24,2021-09-27,2021-09-27,PS,29.632656,34.722553000000005,17.523058,2.2044663758971845,Good,'-123.048/49.1534','-126.07282489310516/51.29533016724534'
2021-02-20,2021-02-25,2021-02-25,FD,29.632656,34.722553000000005,17.523058,2.7628352268702465,Good,'-123.048/49.1534','-126.0728245836878/51.29333899325365'
2021-10-30,2021-11-03,2021-11-02,PS,29.632656,34.722553000000005,17.523058,2.6805216782435246,Good,'-123.048/49.1534','-126.07574816813202/51.295035080225496'
2021-11-23,2021-11-26,2021-11-26,PS,29.632656,34.722553000000005,17.523058,2.3470450074386835,Good,'-123.048/49.1534','-126.07369195877735/51.294689282211756'
2021-06-20,2021-06-26,2021-06-26,FD,29.632656,34.722553000000005,17.523058,3.5643164151333933,Good,'-123.048/49.1534','-126.07523039198264/51.2952825412952'
2021-11-30,2021-12-03,2021-12-02,PS,29.632656,34.722553000000005,17.523058,4.491585765584609,Good,'-123.048/49.1534','-126.07523057382893/51.295740482896015'
2020-12-08,2020-12-13,2020-12-13,PS,29.632656,34.722553000000005,17.523058,2.722977562718744,Bad,'-123.048/49.1534','-126.0723354150663/51.29501199903307'
2021-09-03,2021-09-07,2021-09-06,FD,29.632656,34.722553000000005,17.523058,2.475117601819002,Good,'-123.048/49.1534','-126.07192993906375/51.29362819576659'
2020-11-16,2020-11-19,2020-11-19,PS,29.632656,34.722553000000005,17.523058,1.1182990196327187,Good,'-123.048/49.1534','-126.07415424667971/51.29593071733701'
2020-11-01,2020-11-04,2020-11-03,PS,29.632656,34.722553000000005,17.523058,2.9514858453607453,Good,'-123.048/49.1534','-126.07213378601311/51.29471034740606'
2021-11-17,2021-11-22,2021-11-21,FD,29.632656,34.722553000000005,17.523058,0.5069472603094952,Good,'-123.048/49.1534','-126.07344535193573/51.29420029499639'
2020-11-24,2020-11-27,2020-11-26,PS,29.632656,34.722553000000005,17.523058,4.370527294930569,Good,'-123.048/49.1534','-126.07172167514342/51.29358104982789'
2021-11-30,2021-12-07,2021-12-07,PS,29.632656,34.722553000000005,17.523058,5.204902910383189,Good,'-123.048/49.1534','-126.07402956835482/51.294832025560524'
2021-03-29,2021-04-01,2021-04-01,PS,29.632656,34.722553000000005,17.523058,1.6043832076869309,Good,'-123.048/49.1534','-126.07377031828837/51.29557698275705'
2021-03-12,2021-03-17,2021-03-17,PS,29.632656,34.722553000000005,17.523058,2.27987227501906,Good,'-123.048/49.1534','-126.07357064312542/51.29228915337449'
2021-12-04,2021-12-08,2021-12-07,FD,29.632656,34.722553000000005,17.523058,0.4921806191830428,Good,'-123.048/49.1534','-126.07313031896813/51.2942474656926'
2021-07-14,2021-07-17,2021-07-17,PS,29.632656,34.722553000000005,17.523058,2.00621722082139,Good,'-123.048/49.1534','-126.07430488654822/51.294802342405305'
2020-10-05,2020-10-09,2020-10-09,PS,29.632656,34.722553000000005,17.523058,3.506572942527147,Good,'-123.048/49.1534','-126.07249351983705/51.29597601263758'
2021-05-02,2021-05-06,2021-05-06,FD,29.632656,34.722553000000005,17.523058,0.5505050303157424,Good,'-123.048/49.1534','-126.07302985447802/51.293579194204206'
2020-11-29,2020-12-05,2020-12-05,FD,29.632656,34.722553000000005,17.523058,4.313775236448989,Bad,'-123.048/49.1534','-126.07371144634575/51.29613723300856'
2020-12-10,2020-12-17,2020-12-17,FD,29.632656,34.722553000000005,17.523058,6.0260819711223474,Good,'-123.048/49.1534','-126.0735381625019/51.29655804157009'
2021-01-08,2021-01-13,2021-01-12,PS,29.632656,34.722553000000005,17.523058,2.3228157885003644,Good,'-123.048/49.1534','-126.07347206036759/51.2963061788563'
2021-01-16,2021-01-21,2021-01-21,PS,29.632656,34.722553000000005,17.523058,5.4008881928994334,Good,'-123.048/49.1534','-126.07402782213477/51.29537730920549'
2021-12-06,2021-12-11,2021-12-10,PS,29.632656,34.722553000000005,17.523058,2.1436097085253234,Bad,'-123.048/49.1534','-126.07403033680016/51.294531799802975'
2020-11-25,2020-11-30,2020-11-29,FD,29.632656,34.722553000000005,17.523058,1.920837351920588,Good,'-123.048/49.1534','-126.07379593633543/51.29472181356465'
2021-12-04,2021-12-08,2021-12-07,FD,29.632656,34.722553000000005,17.523058,0.11537478035144777,Good,'-123.048/49.1534','-126.07355670477668/51.29300574518606'
2021-01-12,2021-01-15,2021-01-15,PS,29.632656,34.722553000000005,17.523058,3.308008455048134,Good,'-123.048/49.1534','-126.07512818703562/51.294874295696815'
2021-08-22,2021-08-26,2021-08-26,FD,29.632656,34.722553000000005,17.523058,2.3765833516083497,Good,'-123.048/49.1534','-126.07323724941045/51.29533416740165'
2021-10-16,2021-10-21,2021-10-21,PS,29.632656,34.722553000000005,17.523058,4.5225866406374005,Good,'-123.048/49.1534','-126.07416078658811/51.294719685943114'
2021-11-24,2021-11-28,2021-11-27,PS,29.632656,34.722553000000005,17.523058,3.2416254351193894,Good,'-123.048/49.1534','-126.07374517373644/51.29547584603555'
2020-11-26,2020-11-30,2020-11-30,PS,29.632656,34.722553000000005,17.523058,1.2586556356552068,Good,'-123.048/49.1534','-126.0740436896779/51.293897172806574'
2021-01-19,2021-01-22,2021-01-21,PS,29.632656,34.722553000000005,17.523058,2.337689354034606,Good,'-123.048/49.1534','-126.07282025526473/51.29686221622373'
2021-08-10,2021-08-16,2021-08-15,FD,29.632656,34.722553000000005,17.523058,3.279154665808204,Good,'-123.048/49.1534','-126.07217830545778/51.294687800186914'
2021-08-22,2021-08-26,2021-08-25,FD,29.632656,34.722553000000005,17.523058,1.5092679933401532,Good,'-123.048/49.1534','-126.07438440092993/51.29294916676415'
2020-12-02,2020-12-08,2020-12-07,FD,29.632656,34.722553000000005,17.523058,3.4811331451930982,Good,'-123.048/49.1534','-126.07303715800562/51.29344221089499'
2020-10-06,2020-10-09,2020-10-08,PS,29.632656,34.722553000000005,17.523058,3.879535308632863,Good,'-123.048/49.1534','-126.07360622629572/51.293450044690175'
2021-08-11,2021-08-15,2021-08-14,PS,29.632656,34.722553000000005,17.523058,1.4445841456861466,Good,'-123.048/49.1534','-126.0747057924802/51.29438797980624'
2021-09-06,2021-09-11,2021-09-11,PS,29.632656,34.722553000000005,17.523058,3.6515987084611687,Good,'-123.048/49.1534','-126.07442325635067/51.294059607378344'
2021-03-30,2021-04-03,2021-04-03,FD,29.632656,34.722553000000005,17.523058,2.4461154466064503,Good,'-123.048/49.1534','-126.0737030089542/51.29513009559772'
2021-08-09,2021-08-13,2021-08-13,FD,29.632656,34.722553000000005,17.523058,3.604533482272848,Good,'-123.048/49.1534','-126.0734789408898/51.29386069494981'
2021-10-20,2021-10-24,2021-10-24,FD,29.632656,34.722553000000005,17.523058,1.7940290019883658,Good,'-123.048/49.1534','-126.07306608357781/51.29520183687894'
2021-01-17,2021-01-22,2021-01-22,PS,29.632656,34.722553000000005,17.523058,1.8583844673851608,Good,'-123.048/49.1534','-126.07122545439202/51.2952118729313'
2021-09-07,2021-09-12,2021-09-11,FD,29.632656,34.722553000000005,17.523058,1.8168912126825325,Good,'-123.048/49.1534','-126.07438703576342/51.29327682994977'
2020-10-10,2020-10-14,2020-10-13,PS,29.632656,34.722553000000005,17.523058,2.9076941104440013,Good,'-123.048/49.1534','-126.07430525415393/51.293093010351775'
2021-01-07,2021-01-12,2021-01-11,PS,29.632656,34.722553000000005,17.523058,4.325152307071886,Good,'-123.048/49.1534','-126.07355703843504/51.29582021123203'
2021-08-24,2021-08-29,2021-08-29,FD,29.632656,34.722553000000005,17.523058,1.5148355746253253,Good,'-123.048/49.1534','-126.07369466916504/51.29469225015802'
2021-11-13,2021-11-18,2021-11-18,FD,29.632656,34.722553000000005,17.523058,2.4669689544333484,Good,'-123.048/49.1534','-126.07498477152605/51.294709096518744'
2021-07-22,2021-07-27,2021-07-26,PS,29.632656,34.722553000000005,17.523058,2.3662145489037805,Good,'-123.048/49.1534','-126.07321698993441/51.29584025529183'
2021-10-22,2021-10-26,2021-10-25,FD,29.632656,34.722553000000005,17.523058,2.5379456502128104,Good,'-123.048/49.1534','-126.07301777078892/51.294947938596316'
2021-02-10,2021-02-14,2021-02-13,PS,29.632656,34.722553000000005,17.523058,2.2747360784578268,Bad,'-123.048/49.1534','-126.0735130601588/51.295620842092376'
2021-06-04,2021-06-10,2021-06-09,FD,29.632656,34.722553000000005,17.523058,3.3593924224583684,Good,'-123.048/49.1534','-126.07301838560721/51.294622906356835'
2021-03-24,2021-03-28,2021-03-27,FD,29.632656,34.722553000000005,17.523058,4.163910147580784,Good,'-123.048/49.1534','-126.07421186027338/51.2941110891609'
2021-04-29,2021-05-04,2021-05-03,FD,29.632656,34.722553000000005,17.523058,1.6853629402430674,Good,'-123.048/49.1534','-126.0751957461768/51.29648545888428'
2021-10-23,2021-10-28,2021-10-27,FD,29.632656,34.722553000000005,17.523058,3.3407190336170514,Good,'-123.048/49.1534','-126.07224797977804/51.296080205108325'
2021-11-22,2021-11-27,2021-11-26,FD,29.632656,34.722553000000005,17.523058,2.6119262865859514,Good,'-123.048/49.1534','-126.07376288898176/51.29361689522623'
2021-01-04,2021-01-09,2021-01-08,PS,29.632656,34.722553000000005,17.523058,1.09397296718855,Bad,'-123.048/49.1534','-126.0755709227303/51.29566064588609'
2020-11-25,2020-11-29,2020-11-29,PS,29.632656,34.722553000000005,17.523058,2.0954942343220133,Good,'-123.048/49.1534','-126.07368359553477/51.293359949365566'
2021-04-27,2021-05-01,2021-05-01,FD,29.632656,34.722553000000005,17.523058,3.482310986958645,Good,'-123.048/49.1534','-126.0726013765475/51.2931913023136'
2021-02-02,2021-02-08,2021-02-07,FD,29.632656,34.722553000000005,17.523058,1.9165127972727456,Bad,'-123.048/49.1534','-126.07373630399/51.29587108468891'
2020-12-10,2020-12-13,2020-12-13,PS,29.632656,34.722553000000005,17.523058,3.6792682631997717,Bad,'-123.048/49.1534','-126.07320236572153/51.294844975697295'
2021-03-27,2021-04-01,2021-04-01,PS,29.632656,34.722553000000005,17.523058,1.9892638723663651,Good,'-123.048/49.1534','-126.07452610429378/51.29529569571464'
2021-11-04,2021-11-09,2021-11-08,PS,29.632656,34.722553000000005,17.523058,2.8780814834119015,Good,'-123.048/49.1534','-126.07449584720827/51.29522566662117'
2020-12-20,2020-12-24,2020-12-24,PS,29.632656,34.722553000000005,17.523058,2.761594863268632,Good,'-123.048/49.1534','-126.07280757687458/51.29433041281979'
2020-11-30,2020-12-05,2020-12-04,FD,29.632656,34.722553000000005,17.523058,2.0882245794176866,Bad,'-123.048/49.1534','-126.07403622735349/51.29317536897441'
2020-10-26,2020-10-29,2020-10-29,PS,29.632656,34.722553000000005,17.523058,2.7456237009736144,Good,'-123.048/49.1534','-126.07395187250758/51.29421304384709'
2021-10-02,2021-10-05,2021-10-05,PS,29.632656,34.722553000000005,17.523058,2.180523077482755,Good,'-123.048/49.1534','-126.07274215900367/51.29522402344095'
2020-12-01,2020-12-04,2020-12-04,PS,29.632656,34.722553000000005,17.523058,3.6561458415913526,Good,'-123.048/49.1534','-126.07334534552126/51.29515741359868'
2021-01-11,2021-01-16,2021-01-15,PS,29.632656,34.722553000000005,17.523058,3.902393628531744,Bad,'-123.048/49.1534','-126.07434100347598/51.29500666204013'
2021-09-11,2021-09-19,2021-09-18,FD,29.632656,34.722553000000005,17.523058,6.536075317549407,Good,'-123.048/49.1534','-126.07131438487563/51.295117636896975'
2021-11-11,2021-11-14,2021-11-13,PS,29.632656,34.722553000000005,17.523058,3.115833971115802,Good,'-123.048/49.1534','-126.07506868749014/51.29508167475102'
2021-02-19,2021-02-24,2021-02-23,FD,29.632656,34.722553000000005,17.523058,3.07551730256525,Good,'-123.048/49.1534','-126.07193517811481/51.29430887655954'
2020-12-09,2020-12-12,2020-12-11,PS,29.632656,34.722553000000005,17.523058,3.008889928739614,Bad,'-123.048/49.1534','-126.07461160997826/51.293413261646215'
2021-10-29,2021-11-03,2021-11-03,PS,29.632656,34.722553000000005,17.523058,1.9516632999299133,Good,'-123.048/49.1534','-126.07344494142029/51.292951445162636'
2020-10-24,2020-10-28,2020-10-28,PS,29.632656,34.722553000000005,17.523058,3.980464437788157,Good,'-123.048/49.1534','-126.07472889068572/51.29425353271223'
2021-10-31,2021-11-03,2021-11-02,PS,29.632656,34.722553000000005,17.523058,1.6931141726402943,Good,'-123.048/49.1534','-126.07192162395536/51.29483132174948'
2020-11-15,2020-11-19,2020-11-19,FD,29.632656,34.722553000000005,17.523058,2.8224597914172382,Good,'-123.048/49.1534','-126.07402504537491/51.29313713473201'
2021-06-25,2021-06-30,2021-06-29,FD,29.632656,34.722553000000005,17.523058,2.398214185595928,Good,'-123.048/49.1534','-126.07297184213775/51.29480681091728'
